Wavelength,Rhodophyceae_BAG1,Rhodophyceae_BAG2,Bare Mud_BM1,Bare Mud_BM2,Bare Mud_BM3,Bare Mud_BM4,Bare Mud_BM5,Bare Mud_BM6,Bare Mud_BM7,Bare Mud_BM8,Bare Mud_BM9,Bare Sediment_BS011,Bare Sediment_BS012,Bare Sediment_BS013,Bare Sediment_BS014,Bare Sediment_BS015,Bare Sediment_BS016,Bare Sediment_BS017,Bare Sediment_BS018,Bare Sediment_BS019,Bare Sediment_BS020,Bare Sediment_BS021,Bare Sediment_BS022,Bare Sediment_BS023,Bare Sediment_BS024,Bare Sediment_BS025,Bare Sediment_BS026,Bare Sediment_BS027,Bare Sediment_BS028,Bare Sediment_BS029,Bare Sediment_BS10,Bare Sediment_BS11,Bare Sediment_BS12,Bare Sediment_BS7,Bare Sediment_BS8,Bare Sediment_BS9,EUG_EUG1,EUG_EUG2,Ulvophyceae_GA2,Ulvophyceae_GAG1,Ulvophyceae_GAG2,Magnoliosida_MAGNO4,Magnoliosida_MAGNO5,Bacillariophyceae_MPB1,Phaeophyceae_PHEO1,Phaeophyceae_PHEO2,Phaeophyceae_PHEO3,Phaeophyceae_PHEO4,Ulvophyceae_TUL02,Ulvophyceae_TUL03,Ulvophyceae_TULV,Magnoliosida_TZ01,Magnoliosida_TZ02,Magnoliosida_TZ03,Magnoliosida_TZ04,Magnoliosida_TZ05,Magnoliosida_TZ06,Magnoliosida_TZ07,Ulvophyceae_ULV1,Magnoliosida_ZG1,Magnoliosida_ZG2,Magnoliosida_ZG3,Magnoliosida_ZW1,Magnoliosida_ZW2,Magnoliosida_ZW3,Magnoliosida_ZW4,Magnoliosida_ZW5
410,0.018879518903743318,0.019500533581818184,0.08364278787445888,0.07178725461038961,0.06057228612554113,0.06153767686580087,0.07488511564935064,0.055556592363636366,0.06892622827272726,0.06982106854545454,0.06519359563636364,0.05089358554545454,0.05192662081818182,0.049446177363636365,0.07724776545454545,0.07809200636363636,0.058427272727272724,0.07486363636363637,0.043209090909090905,0.06804545454545453,0.04811818181818182,0.03140909090909091,0.05711818181818182,0.0805006109090909,0.06760388327272727,0.044651309636363636,0.04489341572727273,0.040199377909090915,0.06144094709090909,0.06097967490909091,0.14763521518181819,0.07773596727272727,0.08264545572727272,0.14450838472727273,0.05036866036363637,0.13946668154545455,0.07751372473939394,0.06731688809696969,0.06512875372727273,0.04513999089483066,0.03323252658851675,0.037830035727272726,0.035160598363636365,0.044058634054112554,0.028620000363636364,0.024902703818181816,0.02081272027272727,0.022625341818181818,0.02790418692961877,0.010838157992548435,0.024767893904545455,0.017545157263636365,0.019472828604545453,0.021295230804195802,0.025378938145454544,0.02959645892045455,0.02631440992045455,0.024868260054545455,0.022987324634848483,0.029962152972727273,0.031719873560606064,0.024716461884848485,0.04665012866042781,0.03051270806633907,0.04022859147520661,0.04230876525513197,0.1054764353414634
411,0.018977672122994654,0.019546411161363637,0.08401026187878789,0.07206370028571428,0.0607059655974026,0.061603546173160176,0.07505030716883117,0.05573551272727273,0.0691291459090909,0.07008920472727273,0.06544740918181818,0.05103626045454546,0.05212610918181819,0.04960846818181819,0.07733484272727273,0.07840182727272728,0.058554545454545456,0.07492727272727273,0.043236363636363635,0.06810909090909091,0.048254545454545446,0.03140909090909091,0.05731818181818182,0.08072268136363636,0.06773921872727272,0.04491982472727273,0.04510479545454546,0.04043677527272727,0.06160304454545455,0.06114332736363637,0.1486179778181818,0.0781410469090909,0.08310380063636363,0.14541808972727274,0.05060330536363637,0.1404112559090909,0.0775110167,0.06726535090606062,0.06556739954545454,0.04496354895365418,0.03317791059808612,0.037942284363636364,0.03527039718181818,0.04404856836147186,0.028699682818181818,0.025128136363636363,0.020943173,0.02280760572727273,0.027691847730205277,0.010746107549925483,0.02474829571818182,0.017558594597727274,0.019470145436363637,0.021301086962703962,0.025381557777272724,0.029599164259090913,0.026323190029545453,0.024887951293181818,0.022738874,0.0300636521,0.03183284411515152,0.024772003490909092,0.04658352175935829,0.030539067400491404,0.04014987597107438,0.04214740525219941,0.10540754228159645
412,0.019049874360962567,0.019573869356818183,0.08438994329004329,0.07235927785281385,0.06090031403896104,0.0617051605930736,0.07524344435930735,0.05597216590909091,0.06938661745454545,0.07039471645454545,0.06573574481818181,0.051083922000000004,0.05228608945454545,0.04978491227272727,0.07744139,0.07874942363636363,0.05853636363636363,0.07496363636363636,0.043218181818181815,0.06823636363636364,0.04841818181818181,0.03142727272727273,0.05745454545454545,0.08088436,0.06785479900000001,0.04513574790909091,0.045245231454545454,0.04060148763636364,0.06182081209090909,0.061306783000000004,0.14957309227272728,0.07857337663636364,0.08357581672727273,0.14637725390909093,0.050891847000000004,0.14130978636363636,0.07746613685151515,0.0673014219,0.066037346,0.04487026788235294,0.03316444157655502,0.03812276972727273,0.03543004445454546,0.04400130661471862,0.02884398745454546,0.025264324636363633,0.021025859272727272,0.022920126,0.0275760008914956,0.010761524427719821,0.024699212959090912,0.01754726695227273,0.01944182881818182,0.02118756032167832,0.0254550181,0.029723006929545458,0.02641721758409091,0.025019151852272728,0.02251913271212121,0.030126323540909092,0.031895779566666664,0.024800767212121214,0.04649276281283422,0.03053271204668305,0.039994417423553724,0.041949475413489735,0.10532199308647451
413,0.01910802901069519,0.01959951781590909,0.0847086970909091,0.0725730980952381,0.060973378848484854,0.061752214238095245,0.07544286151948051,0.05612895236363636,0.06960013127272727,0.07060617427272727,0.06593542154545454,0.05114774527272727,0.052377293454545455,0.04996452281818182,0.07751079545454545,0.07903950545454545,0.05853636363636363,0.07502727272727273,0.04324545454545454,0.06836363636363636,0.04859090909090909,0.03149090909090909,0.057509090909090906,0.081032392,0.0679421150909091,0.04528435409090909,0.045467218818181825,0.04073824627272727,0.06204262190909091,0.061448251,0.15033652563636363,0.07888697090909091,0.08390151872727274,0.14727754545454547,0.05111786509090909,0.14202879436363636,0.07746943763939394,0.06739217966363636,0.06648685663636364,0.04485412543850267,0.03318151425119617,0.03819899709090909,0.03550254672727273,0.04394678805194805,0.029014713181818183,0.025280503363636363,0.021043962636363635,0.02293229572727273,0.02750152360997067,0.010820542585692995,0.024627417604545454,0.017477698447727272,0.01937768408181818,0.021179984944055943,0.025545215925,0.029861467179545454,0.02651210616136364,0.0251837546,0.02231525648030303,0.030184416161363636,0.031932046939393936,0.024828587433333337,0.04640586088235294,0.030515810631449633,0.039880427747933885,0.0417807277829912,0.10526069916407982
414,0.019123194470588235,0.019614111243181822,0.08504575822510824,0.07275769941558442,0.061100039653679654,0.061839079484848486,0.07563989833766233,0.056272075727272726,0.069789375,0.07079052281818182,0.06610462418181819,0.051224547272727274,0.05247172918181819,0.05009187063636364,0.0776628890909091,0.07925564727272727,0.05863636363636364,0.07515454545454546,0.04335454545454545,0.06839090909090909,0.048790909090909086,0.031627272727272726,0.0576090909090909,0.08124408981818182,0.0680099590909091,0.045500309545454545,0.04569465509090909,0.040838811818181824,0.06228210863636364,0.06154942972727273,0.15103427345454545,0.07915274981818182,0.08416125836363636,0.14815657618181818,0.05132338854545455,0.14267552945454545,0.07750456135757576,0.06743920573030303,0.06683668718181818,0.044777254976827094,0.033158835306220096,0.03824609218181818,0.03553785118181818,0.043882811192640696,0.02911263909090909,0.02529971790909091,0.021054141454545455,0.022935302181818183,0.02734162960117302,0.010760822871833085,0.024596679772727278,0.017466752254545456,0.019362998304545454,0.02120613929370629,0.02554071976590909,0.029859340138636368,0.026498128397727274,0.025198719093181818,0.022116895769696967,0.030222426834090908,0.03195393416666667,0.024840317721212122,0.04631362407219252,0.03048539980835381,0.03980395641942149,0.04165578556891496,0.10519386588470066
415,0.019116857053475936,0.019619593645454545,0.08541493119047619,0.07293550000865802,0.06126562125974026,0.061949012857142854,0.0758582101038961,0.056430346727272734,0.06996728809090909,0.07098314381818181,0.06627408190909091,0.05131508436363636,0.052582920636363634,0.050166210727272724,0.07789011454545455,0.07939507454545454,0.058745454545454545,0.07535454545454547,0.04354545454545455,0.06836363636363636,0.04901818181818182,0.03172727272727272,0.057745454545454544,0.08152235218181819,0.06810300754545455,0.045837203181818185,0.04592071254545455,0.04092954690909091,0.06251672563636364,0.061648683272727274,0.15174251227272728,0.07941818854545456,0.08440100572727273,0.14902810363636365,0.051538416999999996,0.14332414745454544,0.07753711756363636,0.06747121511515151,0.06711647554545454,0.04461415844741533,0.03308899450717703,0.03829979872727273,0.03557460927272727,0.043813821978354976,0.02917650409090909,0.025372543818181815,0.021087496545454547,0.022968819727272726,0.02710288029032258,0.010597438757078985,0.024589388450000003,0.01749443723636364,0.019369618777272727,0.021145737995337994,0.02545427396818182,0.02974809016136364,0.026391330790909093,0.025076259081818184,0.021967526503030303,0.030239103247727273,0.03196532501212121,0.024841268687878785,0.046213107328877005,0.0304428635012285,0.03978336060743802,0.041557377457478006,0.10512193123725054
416,0.019075719721925136,0.019646819640909093,0.0857950412987013,0.07315549818181818,0.06136410954978355,0.06201020055844156,0.07605029619913418,0.056539742000000004,0.07009754472727273,0.0711281229090909,0.06640485672727273,0.05148513227272727,0.05276884545454546,0.05028840627272728,0.07805268181818183,0.07953919636363636,0.05878181818181818,0.07561818181818182,0.043736363636363636,0.06832727272727274,0.04916363636363636,0.03170909090909091,0.05787272727272727,0.081795494,0.06822205809090909,0.046078288,0.04617304563636364,0.04114082327272727,0.06266884036363637,0.0618041300909091,0.15242292863636364,0.079631168,0.08457904854545455,0.14982463263636364,0.05170776345454546,0.1439559289090909,0.07754724661818181,0.06758751491515153,0.06741644218181818,0.04450779222816399,0.033046347,0.038282247,0.03558489845454546,0.04379038832900433,0.029316332454545454,0.025423810272727273,0.021143700363636362,0.02303256127272727,0.02691900124046921,0.01051989349180328,0.02454963137727273,0.017450344940909093,0.019318803552272727,0.021029874664335663,0.025423566072727274,0.029727651527272726,0.026352610620454544,0.025027048511363635,0.021771871937878787,0.030297810729545457,0.03204012769090909,0.02488831820909091,0.04614561185026738,0.030429087589680593,0.03978391865289256,0.041469719266862166,0.10505290052993348
417,0.019036549435828876,0.01967375492727273,0.08620138861471861,0.07342888315584416,0.0614637850909091,0.06207723752813853,0.07622937877056277,0.05664253809090909,0.07023749690909091,0.07126742745454545,0.06654683854545454,0.05168070281818182,0.052988925636363635,0.05046719745454546,0.07822630727272727,0.07978220454545454,0.05882727272727273,0.07590000000000001,0.0439,0.0683090909090909,0.049281818181818184,0.03171818181818182,0.058009090909090906,0.08208322781818182,0.06835975190909091,0.04630763736363636,0.046390764090909094,0.04137169354545455,0.06285850672727274,0.062017947909090904,0.1531381659090909,0.07986767072727273,0.0847690320909091,0.15061873736363637,0.05187361272727273,0.14461659763636361,0.07755765388484849,0.06765634308181818,0.06767959190909091,0.044434042286987524,0.03302539151674641,0.03826894063636364,0.035608340272727274,0.04377552234415585,0.029440010181818185,0.02546017018181818,0.021206289181818182,0.023099275727272727,0.026752055325513193,0.010469271068554397,0.02450900995454546,0.017401795752272728,0.019266127870454543,0.020864391153846154,0.025411196675,0.02971915638409091,0.02633268501136364,0.02500383937272727,0.021508767433333333,0.030356901277272728,0.032117884893939394,0.024932162718181817,0.04607918949732621,0.030408999963144966,0.03970608316322314,0.041334473231671554,0.10499974850110866
418,0.019070761176470587,0.019679965615909092,0.08662404085714287,0.07372012925541126,0.06162323992640693,0.062192926523809526,0.0764427499004329,0.05679329936363637,0.07043919327272727,0.07145630427272727,0.06675313754545455,0.051853887090909094,0.053202436454545456,0.05067389690909092,0.07848675818181818,0.08012751818181818,0.058936363636363634,0.07615454545454546,0.04402727272727272,0.06838181818181818,0.04946363636363637,0.031854545454545455,0.05819090909090909,0.08239900727272727,0.06853044709090908,0.046565656545454547,0.04659998472727273,0.041588846181818184,0.06310541036363637,0.06228304963636364,0.1539546410909091,0.08019326190909092,0.0850433830909091,0.15148720981818184,0.0520929100909091,0.14535645,0.07758604665151515,0.0676414801,0.06787560436363636,0.044331021263814614,0.03300039792105263,0.038333135727272726,0.03568236009090909,0.04373141233982684,0.029488983909090907,0.025492865909090903,0.021244225454545455,0.023124629181818183,0.02654903087096774,0.010368878305514157,0.024482231890909093,0.017387176695454545,0.019238764425,0.020639889424242424,0.025362085752272726,0.02964110360227273,0.026258732481818182,0.024924394084090907,0.021251709178787877,0.030375884129545453,0.03212847912121212,0.024933410215151518,0.04598275046791444,0.030358497778869783,0.039526444088842975,0.04115762425219941,0.10497640656984478
419,0.019170436422459892,0.01967691384318182,0.08703889915151515,0.07401519144155845,0.06180516351948052,0.06232493470995671,0.07670051518614718,0.056936044636363634,0.07062756145454546,0.07165395809090908,0.06694263945454546,0.05197370954545455,0.05331546936363636,0.05087759636363636,0.07874570727272728,0.08037344818181819,0.0591,0.07648181818181819,0.04412727272727272,0.06848181818181819,0.04966363636363636,0.032009090909090904,0.0584,0.08273929318181818,0.06874062072727273,0.046798046272727274,0.046868457545454545,0.04181220090909091,0.06332936036363637,0.0625487679090909,0.1547931428181818,0.08050518290909091,0.08533713981818182,0.15235604463636365,0.05228662618181819,0.1461337259090909,0.07763232976060606,0.06775016991515151,0.06815133954545455,0.04420999381461676,0.03296336656937799,0.03837319709090909,0.03573494990909091,0.04367194170562771,0.029606674454545456,0.02555917727272727,0.02132148927272727,0.023179213272727275,0.02638535951319648,0.010300396293591654,0.024479473481818184,0.01738603355909091,0.019231977415909093,0.020485377948717947,0.025328765559090912,0.02961870450909091,0.02622801840227273,0.024872942290909087,0.021064732065151515,0.030384146402272726,0.03212181503636364,0.024932051272727275,0.04588976421390374,0.03031150030958231,0.03941844198347108,0.04109000982404692,0.10492239418847006
